row: time/col: destination_zone,0,1,2,3,4,5,6,7,8,9
1127,0.71609193,0.7855398,0.8270814,0.010358424,0.46318594,0.8084722,0.02113887,0.6536176,0.10049838,0.6403484
1128,0.7161006,0.7855404,0.82708603,0.010347408,0.46318892,0.80847925,0.021112962,0.6536293,0.100492,0.64034677
1129,0.71610916,0.785541,0.8270907,0.010336414,0.4631919,0.8084863,0.021087104,0.653641,0.100485645,0.64034516
1130,0.71611774,0.7855416,0.8270953,0.010325441,0.46319485,0.80849326,0.021061298,0.6536526,0.100479305,0.64034355
1131,0.7161263,0.7855422,0.8271,0.01031449,0.4631978,0.80850023,0.02103554,0.65366423,0.10047298,0.64034194
1132,0.7161349,0.7855428,0.82710457,0.010303559,0.46320075,0.8085072,0.021009834,0.6536758,0.10046667,0.6403403
1133,0.7161434,0.7855434,0.82710916,0.010292649,0.46320367,0.8085142,0.020984178,0.65368736,0.10046038,0.6403387
1134,0.71615195,0.785544,0.82711375,0.01028176,0.4632066,0.8085211,0.020958573,0.6536989,0.10045411,0.6403371
1135,0.7161605,0.7855446,0.82711834,0.010270893,0.4632095,0.808528,0.020933017,0.6537104,0.10044785,0.64033556
1136,0.716169,0.7855452,0.8271229,0.0102600455,0.46321243,0.8085349,0.02090751,0.65372187,0.100441605,0.64033395
1137,0.71617746,0.78554577,0.8271275,0.01024922,0.46321532,0.8085418,0.020882053,0.6537333,0.10043538,0.6403324
1138,0.7161859,0.78554636,0.8271321,0.010238415,0.4632182,0.8085486,0.020856645,0.65374476,0.10042918,0.64033085
1139,0.71619433,0.78554696,0.82713664,0.01022763,0.4632211,0.8085555,0.020831287,0.65375614,0.100422986,0.6403293
1140,0.71620274,0.78554755,0.82714117,0.010216866,0.463224,0.80856234,0.020805977,0.6537675,0.10041681,0.64032775
1141,0.71621114,0.78554815,0.8271457,0.010206122,0.46322688,0.80856913,0.020780716,0.6537789,0.10041065,0.6403262
1142,0.71621954,0.7855487,0.8271502,0.010195399,0.46322975,0.8085759,0.020755505,0.65379024,0.1004045,0.64032465
1143,0.7162279,0.7855493,0.82715476,0.010184696,0.4632326,0.8085827,0.020730343,0.65380156,0.10039838,0.6403231
1144,0.71623623,0.7855498,0.8271592,0.010174014,0.46323547,0.8085895,0.020705229,0.6538128,0.10039227,0.64032155
1145,0.7162446,0.78555036,0.8271637,0.010163352,0.46323833,0.80859625,0.020680163,0.6538241,0.10038617,0.64032
1146,0.7162529,0.7855509,0.82716817,0.010152711,0.46324116,0.80860305,0.020655146,0.6538353,0.10038009,0.64031845
1147,0.7162612,0.7855515,0.82717264,0.010142089,0.463244,0.8086098,0.020630177,0.6538465,0.10037403,0.6403169
1148,0.7162695,0.7855521,0.8271771,0.010131488,0.46324682,0.8086165,0.020605257,0.6538577,0.10036798,0.64031535
1149,0.7162778,0.7855526,0.8271816,0.010120907,0.46324965,0.8086232,0.020580383,0.65386885,0.10036195,0.6403138
1150,0.71628606,0.7855532,0.827186,0.010110346,0.46325245,0.8086299,0.020555558,0.65388,0.10035594,0.64031225
1151,0.7162943,0.78555375,0.82719046,0.010099805,0.46325526,0.80863655,0.02053078,0.6538911,0.10034994,0.64031076
1152,0.7163025,0.7855543,0.82719487,0.010089284,0.46325806,0.8086432,0.02050605,0.6539022,0.10034396,0.6403093
1153,0.71631074,0.7855548,0.8271993,0.010078783,0.46326086,0.8086499,0.020481369,0.6539132,0.10033799,0.6403078
1154,0.71631896,0.78555536,0.8272037,0.010068302,0.46326363,0.8086565,0.020456733,0.6539242,0.10033204,0.6403063
1155,0.71632713,0.7855559,0.8272081,0.0100578405,0.4632664,0.80866313,0.020432146,0.6539352,0.1003261,0.64030474
1156,0.7163353,0.78555644,0.8272125,0.0100473985,0.46326917,0.80866975,0.020407606,0.65394616,0.100320175,0.64030325
1157,0.71634346,0.785557,0.82721686,0.010036977,0.46327195,0.80867636,0.020383112,0.6539571,0.10031427,0.64030176
1158,0.71635157,0.7855575,0.8272212,0.010026575,0.4632747,0.8086829,0.020358667,0.65396804,0.10030837,0.6403003
1159,0.7163597,0.78555804,0.82722557,0.010016193,0.46327743,0.8086895,0.020334268,0.65397894,0.100302495,0.6402988
1160,0.7163678,0.7855586,0.8272299,0.01000583,0.46328017,0.80869603,0.020309916,0.65398985,0.10029663,0.6402973
1161,0.7163759,0.7855591,0.82723427,0.009995487,0.4632829,0.8087026,0.02028561,0.6540007,0.10029079,0.6402958
1162,0.716384,0.78555965,0.82723856,0.009985162,0.46328562,0.8087091,0.020261351,0.65401155,0.100284964,0.6402943
1163,0.71639204,0.7855602,0.82724285,0.009974857,0.46328834,0.8087156,0.020237138,0.65402234,0.10027915,0.6402928
1164,0.7164001,0.7855607,0.82724714,0.009964571,0.46329105,0.8087221,0.02021297,0.6540331,0.100273356,0.64029133
1165,0.71640813,0.78556126,0.82725143,0.009954305,0.46329376,0.8087286,0.02018885,0.65404385,0.100267574,0.64028984
1166,0.7164162,0.7855618,0.8272557,0.009944058,0.46329647,0.8087351,0.020164775,0.6540546,0.10026181,0.64028835
1167,0.71642417,0.78556234,0.82726,0.00993383,0.46329916,0.8087415,0.020140747,0.6540653,0.100256056,0.64028686
1168,0.71643215,0.7855629,0.8272643,0.009923621,0.46330184,0.80874795,0.020116763,0.654076,0.10025032,0.6402854
1169,0.7164401,0.7855634,0.8272686,0.0099134315,0.46330452,0.8087544,0.020092826,0.65408665,0.1002446,0.6402839
1170,0.716448,0.78556395,0.82727283,0.0099032605,0.4633072,0.80876076,0.020068934,0.65409726,0.10023889,0.64028245
1171,0.71645594,0.7855645,0.82727706,0.009893109,0.46330985,0.80876714,0.020045087,0.65410787,0.1002332,0.64028096
1172,0.71646386,0.785565,0.8272813,0.009882976,0.4633125,0.8087735,0.020021286,0.6541185,0.10022752,0.64027953
1173,0.7164718,0.78556556,0.8272855,0.009872862,0.46331516,0.8087799,0.01999753,0.654129,0.10022186,0.6402781
1174,0.7164797,0.7855661,0.82728976,0.0098627675,0.4633178,0.8087863,0.019973818,0.6541396,0.10021621,0.6402767
1175,0.7164876,0.7855666,0.82729393,0.009852692,0.46332043,0.8087926,0.019950151,0.65415007,0.10021058,0.64027524
1176,0.71649545,0.78556716,0.8272981,0.009842634,0.46332306,0.8087989,0.01992653,0.65416056,0.10020496,0.6402738
1177,0.7165033,0.7855677,0.8273023,0.0098325955,0.46332568,0.8088052,0.019902952,0.65417105,0.10019936,0.6402724
1178,0.71651113,0.78556824,0.82730645,0.009822575,0.4633283,0.80881155,0.01987942,0.6541815,0.10019376,0.64027095
1179,0.71651894,0.7855688,0.8273106,0.009812574,0.4633309,0.8088178,0.019855931,0.6541919,0.10018818,0.6402695
1180,0.71652675,0.7855693,0.8273148,0.009802591,0.4633335,0.80882406,0.019832488,0.65420234,0.100182615,0.6402681
1181,0.71653455,0.7855698,0.82731897,0.009792626,0.46333608,0.8088303,0.01980909,0.6542127,0.100177065,0.64026666
1182,0.7165423,0.7855703,0.82732314,0.009782679,0.46333867,0.8088366,0.019785736,0.6542231,0.10017153,0.6402652
1183,0.71655005,0.78557086,0.82732725,0.0097727515,0.46334127,0.80884284,0.019762425,0.6542334,0.10016601,0.6402638
1184,0.7165578,0.7855714,0.82733136,0.009762842,0.46334383,0.80884904,0.019739158,0.6542437,0.1001605,0.64026237
1185,0.71656555,0.78557193,0.8273355,0.009752951,0.4633464,0.80885524,0.019715937,0.654254,0.10015501,0.64026093
1186,0.71657324,0.7855724,0.8273396,0.009743078,0.46334895,0.80886143,0.019692758,0.6542643,0.100149535,0.6402595
1187,0.7165809,0.7855729,0.8273437,0.009733222,0.46335152,0.80886763,0.019669622,0.6542745,0.10014407,0.6402581
1188,0.7165886,0.78557336,0.8273478,0.009723386,0.46335405,0.80887383,0.019646531,0.6542848,0.10013863,0.64025664
1189,0.7165963,0.7855739,0.82735187,0.009713567,0.46335658,0.80888,0.019623483,0.65429497,0.100133196,0.6402552
1190,0.71660393,0.7855744,0.8273559,0.009703767,0.46335912,0.8088861,0.019600477,0.65430516,0.10012777,0.6402538
1191,0.71661156,0.78557485,0.82736,0.009693984,0.46336165,0.80889225,0.019577516,0.6543153,0.10012236,0.64025235
1192,0.7166192,0.7855754,0.827364,0.009684219,0.46336418,0.8088983,0.019554598,0.6543254,0.10011697,0.6402509
1193,0.7166268,0.78557587,0.8273681,0.009674472,0.46336672,0.80890447,0.019531723,0.65433556,0.10011159,0.64024955
1194,0.7166344,0.78557634,0.82737213,0.009664743,0.46336922,0.80891055,0.01950889,0.65434563,0.100106224,0.6402482
1195,0.71664196,0.7855769,0.8273762,0.009655032,0.46337172,0.8089166,0.019486101,0.6543557,0.100100875,0.6402468
1196,0.71664953,0.78557736,0.82738024,0.009645339,0.46337423,0.8089227,0.019463355,0.6543658,0.10009554,0.64024544
1197,0.7166571,0.78557783,0.8273843,0.009635664,0.46337673,0.8089288,0.019440651,0.6543758,0.10009021,0.64024407
1198,0.7166646,0.7855783,0.8273883,0.009626006,0.46337923,0.8089348,0.019417988,0.6543858,0.1000849,0.6402427
1199,0.7166721,0.7855788,0.8273923,0.009616366,0.4633817,0.8089408,0.019395368,0.65439576,0.1000796,0.6402413
1200,0.71667963,0.78557926,0.8273963,0.009606743,0.46338418,0.80894685,0.019372791,0.6544057,0.10007432,0.64023995
1201,0.71668714,0.78557974,0.82740027,0.009597138,0.46338665,0.80895287,0.019350255,0.65441567,0.10006905,0.6402386
1202,0.71669465,0.7855802,0.82740426,0.00958755,0.46338913,0.8089588,0.019327762,0.65442556,0.1000638,0.6402372
1203,0.7167021,0.7855807,0.8274082,0.009577979,0.46339157,0.8089648,0.019305311,0.65443546,0.100058556,0.64023584
1204,0.71670955,0.7855812,0.8274122,0.009568426,0.46339402,0.80897075,0.019282902,0.65444535,0.100053325,0.6402345
1205,0.716717,0.78558165,0.8274161,0.00955889,0.46339646,0.8089767,0.019260533,0.65445524,0.10004811,0.6402331
1206,0.71672446,0.7855821,0.82742006,0.009549372,0.4633989,0.8089827,0.019238207,0.6544651,0.10004291,0.6402317
1207,0.71673185,0.7855826,0.827424,0.009539871,0.46340135,0.8089886,0.019215923,0.65447485,0.100037724,0.64023036
1208,0.71673924,0.7855831,0.8274279,0.009530387,0.46340376,0.8089945,0.01919368,0.6544846,0.100032546,0.640229
1209,0.7167466,0.78558356,0.82743186,0.00952092,0.46340618,0.8090004,0.019171476,0.6544944,0.10002738,0.6402276
1210,0.716754,0.78558403,0.82743573,0.00951147,0.4634086,0.8090063,0.019149316,0.6545041,0.100022234,0.6402263
1211,0.71676135,0.7855845,0.8274396,0.009502037,0.463411,0.8090122,0.019127198,0.65451384,0.1000171,0.64022493
1212,0.7167687,0.785585,0.8274435,0.009492622,0.46341342,0.809018,0.01910512,0.65452355,0.100011975,0.6402236
1213,0.716776,0.78558546,0.82744735,0.009483223,0.4634158,0.80902386,0.019083083,0.65453327,0.10000686,0.6402223
1214,0.71678334,0.78558594,0.8274512,0.009473842,0.4634182,0.8090297,0.019061087,0.6545429,0.10000177,0.640221
1215,0.7167907,0.7855864,0.8274551,0.009464477,0.46342057,0.80903554,0.019039132,0.6545526,0.099996686,0.6402197
1216,0.71679795,0.7855869,0.827459,0.0094551295,0.46342295,0.8090413,0.019017216,0.6545622,0.09999161,0.6402184
1217,0.7168052,0.7855874,0.82746285,0.009445799,0.46342534,0.8090471,0.01899534,0.6545718,0.09998655,0.64021707
1218,0.7168125,0.78558785,0.82746667,0.009436484,0.4634277,0.8090529,0.018973507,0.65458137,0.09998151,0.64021575
1219,0.71681976,0.7855883,0.8274705,0.009427187,0.46343005,0.80905867,0.018951712,0.65459096,0.09997648,0.64021444
1220,0.716827,0.7855888,0.8274743,0.009417906,0.4634324,0.80906445,0.018929958,0.6546005,0.09997146,0.64021313
1221,0.7168342,0.7855893,0.8274781,0.009408643,0.46343476,0.8090702,0.018908245,0.65461004,0.09996645,0.6402118
1222,0.7168414,0.78558975,0.8274819,0.0093993945,0.4634371,0.80907595,0.018886572,0.6546195,0.09996146,0.6402105
1223,0.7168486,0.78559023,0.82748574,0.009390163,0.46343943,0.8090817,0.018864939,0.654629,0.099956475,0.6402092
1224,0.71685576,0.7855907,0.8274895,0.009380949,0.46344176,0.8090874,0.018843345,0.65463847,0.099951506,0.6402079
1225,0.7168629,0.7855912,0.82749325,0.009371751,0.46344408,0.8090931,0.01882179,0.6546479,0.09994655,0.6402066
1226,0.71687007,0.78559166,0.827497,0.009362569,0.4634464,0.8090988,0.018800277,0.6546573,0.09994161,0.64020526
1227,0.7168772,0.78559214,0.82750076,0.009353404,0.46344873,0.80910444,0.018778803,0.6546667,0.09993668,0.64020395
1228,0.7168844,0.7855926,0.8275045,0.009344255,0.46345106,0.8091101,0.018757368,0.6546761,0.09993176,0.64020264
1229,0.71689147,0.7855931,0.8275083,0.009335122,0.46345335,0.80911577,0.018735971,0.65468544,0.09992686,0.64020133
1230,0.71689856,0.78559357,0.827512,0.009326005,0.46345565,0.80912143,0.018714614,0.65469474,0.099921964,0.6402
1231,0.71690565,0.785594,0.8275158,0.009316905,0.46345794,0.8091271,0.018693296,0.65470403,0.099917084,0.6401987
1232,0.71691275,0.7855944,0.82751954,0.009307821,0.46346024,0.80913275,0.018672017,0.65471333,0.09991222,0.6401974
1233,0.71691984,0.7855949,0.82752323,0.009298753,0.46346253,0.80913836,0.018650778,0.65472263,0.09990736,0.6401961
1234,0.7169269,0.7855953,0.8275269,0.0092897015,0.4634648,0.80914396,0.018629577,0.65473187,0.09990252,0.6401948
1235,0.7169339,0.7855957,0.8275306,0.009280666,0.46346706,0.80914956,0.018608415,0.6547411,0.09989769,0.64019346
1236,0.71694094,0.78559613,0.8275343,0.009271646,0.46346933,0.8091551,0.018587293,0.65475035,0.09989287,0.64019215
1237,0.716948,0.7855966,0.827538,0.009262642,0.4634716,0.80916065,0.018566208,0.6547595,0.099888064,0.6401909
1238,0.71695495,0.7855971,0.8275417,0.009253654,0.46347386,0.8091662,0.018545162,0.6547687,0.09988327,0.64018965
1239,0.7169619,0.7855975,0.8275454,0.009244681,0.4634761,0.80917174,0.018524155,0.6547779,0.09987849,0.6401884
1240,0.7169689,0.7855979,0.8275491,0.009235725,0.46347833,0.8091773,0.018503185,0.654787,0.09987372,0.64018714
1241,0.71697587,0.78559834,0.82755274,0.009226784,0.46348056,0.8091828,0.018482255,0.6547961,0.09986896,0.6401859
1242,0.71698284,0.78559875,0.8275564,0.009217859,0.4634828,0.8091883,0.018461362,0.65480524,0.099864215,0.64018464
1243,0.71698976,0.7855992,0.82756,0.00920895,0.46348503,0.8091938,0.018440507,0.6548143,0.09985948,0.6401834
1244,0.71699667,0.7855996,0.82756364,0.009200057,0.46348727,0.8091993,0.01841969,0.65482336,0.09985476,0.64018214
1245,0.7170036,0.78560007,0.8275673,0.00919118,0.46348947,0.80920476,0.01839891,0.6548324,0.09985005,0.6401809
1246,0.7170105,0.7856005,0.8275709,0.009182318,0.46349168,0.80921024,0.01837817,0.6548415,0.09984535,0.64017963
1247,0.71701735,0.7856009,0.82757455,0.0091734715,0.46349388,0.80921566,0.018357467,0.6548505,0.09984066,0.6401784
1248,0.7170242,0.7856013,0.8275782,0.009164641,0.4634961,0.8092211,0.0183368,0.6548595,0.09983599,0.64017713
1249,0.71703106,0.78560174,0.82758176,0.009155826,0.4634983,0.8092265,0.018316172,0.6548684,0.09983133,0.6401759
1250,0.7170379,0.78560215,0.82758534,0.009147026,0.4635005,0.80923194,0.01829558,0.65487736,0.09982668,0.6401746
1251,0.7170448,0.78560257,0.8275889,0.009138241,0.46350268,0.80923736,0.018275026,0.6548863,0.09982204,0.6401734
1252,0.7170516,0.785603,0.8275925,0.009129472,0.46350485,0.8092428,0.01825451,0.6548952,0.09981741,0.6401721
1253,0.7170584,0.7856034,0.82759607,0.009120719,0.46350703,0.8092482,0.01823403,0.65490407,0.09981279,0.6401709
1254,0.7170652,0.7856038,0.82759964,0.00911198,0.4635092,0.8092536,0.018213587,0.65491295,0.09980819,0.6401696
1255,0.717072,0.78560424,0.8276032,0.009103257,0.46351138,0.80925894,0.018193182,0.65492177,0.0998036,0.64016837
1256,0.7170788,0.78560466,0.82760674,0.009094549,0.46351352,0.8092643,0.018172814,0.6549306,0.099799015,0.6401672
1257,0.71708554,0.7856051,0.82761025,0.009085856,0.46351567,0.80926967,0.018152483,0.6549394,0.09979445,0.640166
1258,0.7170923,0.7856055,0.8276138,0.009077179,0.4635178,0.809275,0.018132187,0.65494823,0.09978989,0.6401648
1259,0.717099,0.7856059,0.8276173,0.009068517,0.46351996,0.8092803,0.01811193,0.654957,0.09978534,0.64016354
1260,0.71710575,0.7856063,0.8276208,0.00905987,0.4635221,0.8092856,0.018091707,0.65496576,0.099780805,0.64016235
1261,0.7171125,0.78560674,0.8276243,0.009051237,0.46352425,0.8092909,0.018071521,0.6549745,0.09977628,0.64016116
1262,0.71711916,0.78560716,0.8276278,0.00904262,0.46352637,0.8092962,0.018051373,0.6549832,0.09977177,0.64015996
1263,0.71712583,0.7856076,0.8276313,0.009034017,0.46352848,0.8093015,0.01803126,0.6549919,0.09976727,0.6401588
1264,0.7171325,0.785608,0.82763475,0.009025429,0.4635306,0.80930674,0.018011183,0.6550006,0.099762775,0.6401576
1265,0.7171392,0.7856084,0.82763827,0.009016857,0.46353272,0.809312,0.017991142,0.65500927,0.0997583,0.6401564
1266,0.71714586,0.7856088,0.8276417,0.009008299,0.46353483,0.80931723,0.017971138,0.6550179,0.09975383,0.6401552
1267,0.7171525,0.78560925,0.8276452,0.008999756,0.46353692,0.8093225,0.017951168,0.65502656,0.09974937,0.640154
1268,0.7171591,0.78560966,0.82764864,0.0089912275,0.463539,0.8093277,0.017931236,0.6550352,0.09974492,0.6401528
1269,0.7171657,0.7856101,0.8276521,0.008982714,0.4635411,0.8093329,0.01791134,0.6550438,0.09974049,0.6401516
1270,0.7171723,0.7856105,0.82765555,0.008974216,0.46354318,0.8093381,0.017891478,0.65505236,0.099736065,0.6401504
1271,0.71717894,0.7856109,0.827659,0.008965732,0.46354526,0.8093433,0.017871652,0.65506095,0.099731654,0.64014924
1272,0.7171855,0.78561133,0.82766247,0.008957262,0.46354735,0.80934846,0.017851861,0.6550695,0.09972725,0.64014804
1273,0.71719205,0.78561175,0.82766587,0.008948808,0.46354944,0.80935365,0.017832106,0.655078,0.09972286,0.64014685
1274,0.7171986,0.78561217,0.82766926,0.008940367,0.4635515,0.8093588,0.017812386,0.6550865,0.09971848,0.64014566
1275,0.71720517,0.7856126,0.82767266,0.008931941,0.46355355,0.80936396,0.017792702,0.655095,0.099714115,0.64014447
1276,0.7172117,0.785613,0.82767606,0.008923531,0.4635556,0.8093691,0.017773053,0.65510345,0.09970976,0.6401433
1277,0.7172182,0.78561336,0.82767946,0.008915134,0.46355766,0.8093742,0.017753439,0.6551119,0.09970541,0.6401421
1278,0.7172247,0.7856138,0.82768285,0.008906752,0.46355972,0.80937934,0.01773386,0.6551204,0.09970108,0.6401409
1279,0.7172312,0.7856142,0.8276862,0.008898384,0.46356177,0.80938447,0.017714316,0.6551288,0.099696755,0.6401397
1280,0.7172377,0.7856146,0.8276896,0.00889003,0.4635638,0.80938953,0.017694807,0.6551372,0.09969244,0.6401385
1281,0.7172442,0.78561497,0.8276929,0.008881691,0.46356583,0.8093946,0.017675333,0.6551456,0.09968814,0.6401373
1282,0.7172507,0.7856154,0.82769626,0.008873366,0.46356785,0.80939966,0.017655892,0.65515393,0.09968385,0.6401362
1283,0.71725714,0.7856158,0.8276996,0.008865055,0.46356988,0.80940473,0.017636487,0.6551623,0.09967957,0.640135
1284,0.7172636,0.7856162,0.82770294,0.0088567585,0.4635719,0.8094098,0.017617116,0.6551706,0.0996753,0.6401338
1285,0.71727,0.7856166,0.8277063,0.008848476,0.46357393,0.80941486,0.01759778,0.65517896,0.099671036,0.6401326
1286,0.71727645,0.785617,0.8277096,0.008840208,0.46357593,0.8094199,0.017578477,0.65518725,0.09966679,0.6401315
1287,0.71728283,0.78561735,0.82771295,0.008831954,0.46357793,0.8094249,0.01755921,0.65519553,0.09966255,0.64013034
1288,0.7172892,0.78561777,0.8277163,0.008823713,0.46357992,0.8094299,0.017539976,0.6552038,0.099658325,0.64012915
1289,0.7172956,0.7856182,0.82771957,0.008815487,0.46358192,0.8094349,0.017520776,0.6552121,0.09965411,0.640128
1290,0.71730196,0.78561854,0.8277229,0.0088072745,0.46358392,0.8094399,0.017501611,0.6552203,0.0996499,0.6401269
1291,0.71730834,0.7856189,0.8277262,0.008799076,0.4635859,0.8094449,0.01748248,0.65522856,0.099645704,0.64012575
1292,0.71731466,0.78561926,0.82772946,0.008790892,0.46358788,0.80944985,0.017463382,0.6552368,0.09964152,0.6401246
1293,0.717321,0.7856196,0.82773274,0.008782721,0.46358988,0.80945486,0.017444318,0.65524495,0.099637344,0.6401235
1294,0.7173273,0.78562,0.827736,0.008774565,0.46359184,0.8094598,0.017425288,0.6552531,0.09963318,0.64012235
1295,0.7173336,0.78562033,0.8277393,0.008766422,0.4635938,0.80946475,0.01740629,0.6552613,0.09962902,0.6401212
1296,0.71733993,0.78562075,0.8277426,0.008758293,0.46359578,0.8094697,0.017387327,0.6552694,0.09962488,0.6401201
1297,0.71734625,0.7856211,0.82774585,0.008750179,0.46359774,0.80947465,0.017368397,0.6552775,0.099620745,0.64011896
1298,0.7173525,0.7856215,0.8277491,0.008742077,0.4635997,0.80947953,0.0173495,0.6552856,0.09961662,0.6401178
1299,0.71735877,0.7856219,0.82775235,0.00873399,0.46360165,0.8094844,0.017330637,0.6552937,0.099612504,0.6401167
1300,0.717365,0.78562224,0.8277556,0.008725916,0.4636036,0.8094893,0.017311808,0.65530175,0.0996084,0.64011556
1301,0.7173713,0.7856226,0.8277588,0.008717855,0.46360552,0.8094942,0.017293012,0.6553098,0.09960431,0.6401144
1302,0.7173775,0.785623,0.827762,0.008709809,0.46360746,0.8094991,0.017274247,0.65531784,0.099600226,0.6401133
1303,0.7173837,0.78562343,0.8277652,0.008701775,0.4636094,0.809504,0.017255517,0.65532583,0.09959615,0.64011216
1304,0.7173899,0.7856238,0.82776845,0.008693756,0.46361133,0.80950886,0.01723682,0.6553338,0.09959209,0.640111
1305,0.7173961,0.78562415,0.82777166,0.008685749,0.46361327,0.8095137,0.017218154,0.6553418,0.09958804,0.6401099
1306,0.7174023,0.7856245,0.8277749,0.008677756,0.46361518,0.8095185,0.017199522,0.6553498,0.09958399,0.64010876
1307,0.7174085,0.78562486,0.82777804,0.008669777,0.4636171,0.80952334,0.017180923,0.6553577,0.09957996,0.64010763
1308,0.7174147,0.7856252,0.8277812,0.008661811,0.463619,0.8095282,0.017162357,0.65536565,0.09957594,0.6401065
1309,0.7174208,0.7856256,0.82778436,0.008653859,0.4636209,0.809533,0.017143823,0.6553736,0.09957192,0.64010537
1310,0.71742696,0.78562593,0.8277875,0.008645919,0.4636228,0.8095378,0.017125322,0.6553815,0.09956792,0.6401043
1311,0.7174331,0.7856263,0.8277907,0.008637994,0.46362472,0.80954266,0.017106852,0.65538937,0.09956393,0.6401032
1312,0.71743923,0.78562665,0.82779384,0.008630081,0.4636266,0.8095474,0.017088415,0.65539724,0.09955994,0.64010215
1313,0.7174454,0.785627,0.827797,0.008622182,0.46362847,0.8095522,0.01707001,0.6554051,0.09955597,0.6401011
1314,0.71745145,0.78562737,0.82780015,0.008614295,0.46363035,0.80955696,0.017051637,0.6554129,0.099552006,0.64009994
1315,0.71745753,0.7856277,0.8278033,0.008606422,0.46363223,0.8095617,0.017033298,0.6554207,0.09954805,0.64009887
1316,0.7174636,0.7856281,0.8278065,0.008598562,0.4636341,0.80956644,0.01701499,0.6554285,0.09954411,0.6400978
1317,0.7174697,0.78562844,0.8278096,0.008590716,0.46363598,0.80957115,0.016996713,0.65543634,0.099540174,0.6400967
1318,0.7174758,0.7856288,0.8278127,0.008582883,0.46363786,0.80957586,0.016978469,0.6554441,0.09953625,0.64009565
1319,0.71748185,0.78562915,0.8278158,0.008575062,0.4636397,0.80958056,0.016960256,0.65545183,0.09953233,0.6400946
1320,0.7174879,0.7856295,0.8278189,0.008567255,0.46364155,0.8095853,0.016942075,0.6554596,0.099528424,0.6400935
1321,0.7174939,0.78562987,0.82782197,0.008559461,0.4636434,0.80959,0.016923925,0.65546733,0.09952453,0.64009243
1322,0.7174999,0.7856302,0.82782507,0.00855168,0.46364525,0.8095947,0.016905807,0.655475,0.09952064,0.64009136
1323,0.71750593,0.7856306,0.82782817,0.00854391,0.4636471,0.8095994,0.01688772,0.6554827,0.099516764,0.6400903
1324,0.71751195,0.78563094,0.82783127,0.008536154,0.46364895,0.80960405,0.016869666,0.6554904,0.0995129,0.6400892
1325,0.7175179,0.7856313,0.82783437,0.008528411,0.4636508,0.8096087,0.016851643,0.655498,0.09950904,0.64008814
1326,0.7175239,0.78563166,0.8278374,0.008520681,0.4636526,0.80961335,0.01683365,0.65550566,0.099505186,0.64008707
1327,0.71752983,0.785632,0.8278405,0.0085129645,0.46365443,0.809618,0.016815688,0.6555133,0.09950135,0.640086
1328,0.7175358,0.7856324,0.82784355,0.00850526,0.46365625,0.80962265,0.016797759,0.6555209,0.09949752,0.6400849
1329,0.71754175,0.7856327,0.8278466,0.008497568,0.46365806,0.8096273,0.01677986,0.6555285,0.0994937,0.64008385
1330,0.7175477,0.7856331,0.8278496,0.008489889,0.46365988,0.8096319,0.016761992,0.65553606,0.09948988,0.6400828
1331,0.7175536,0.78563344,0.82785267,0.008482222,0.4636617,0.8096365,0.016744155,0.6555436,0.09948608,0.6400817
1332,0.7175595,0.7856338,0.8278557,0.008474569,0.46366352,0.80964106,0.016726349,0.6555512,0.09948229,0.64008063
1333,0.7175654,0.78563416,0.82785875,0.008466927,0.4636653,0.80964565,0.016708573,0.6555587,0.099478506,0.64007956
1334,0.7175713,0.7856345,0.8278617,0.008459299,0.4636671,0.80965024,0.016690828,0.6555662,0.09947473,0.6400785
1335,0.7175772,0.7856349,0.82786477,0.0084516825,0.46366888,0.80965483,0.016673114,0.6555737,0.099470966,0.6400774
1336,0.7175831,0.78563523,0.82786775,0.008444079,0.46367067,0.8096594,0.01665543,0.65558124,0.09946721,0.64007634
1337,0.71758896,0.7856356,0.8278707,0.008436488,0.46367246,0.809664,0.016637778,0.65558875,0.09946346,0.64007527
1338,0.7175948,0.78563595,0.8278737,0.00842891,0.46367425,0.80966854,0.016620155,0.6555962,0.09945972,0.64007425
1339,0.71760064,0.7856363,0.82787675,0.008421344,0.46367604,0.8096731,0.016602563,0.65560365,0.099456,0.6400732
1340,0.7176065,0.78563666,0.8278797,0.00841379,0.46367782,0.8096776,0.016585,0.6556111,0.09945228,0.64007217
1341,0.7176123,0.785637,0.8278827,0.008406249,0.4636796,0.80968213,0.016567469,0.6556185,0.09944857,0.64007115
1342,0.7176181,0.7856374,0.8278857,0.00839872,0.46368137,0.80968666,0.016549967,0.6556259,0.099444866,0.64007014
1343,0.7176239,0.78563774,0.82788867,0.008391203,0.46368313,0.80969113,0.016532496,0.6556333,0.09944118,0.64006907
1344,0.7176297,0.7856381,0.82789165,0.008383699,0.4636849,0.8096956,0.016515054,0.65564066,0.0994375,0.64006805
1345,0.71763545,0.78563845,0.8278946,0.008376206,0.46368665,0.8097001,0.016497642,0.655648,0.099433824,0.64006704
1346,0.71764123,0.7856388,0.82789755,0.008368727,0.4636884,0.80970454,0.01648026,0.6556553,0.09943016,0.640066
1347,0.717647,0.78563917,0.82790047,0.0083612595,0.46369016,0.809709,0.016462907,0.65566266,0.0994265,0.640065
1348,0.7176528,0.7856395,0.8279034,0.008353804,0.4636919,0.8097135,0.016445585,0.65567,0.09942286,0.640064
